,corp_code,corp_name,stock_code,modify_date
93316,00114154,덕양산업,024900,20240221
93317,00945457,아이진,185490,20240221
93318,00148896,OCI홀딩스,010060,20240221
93386,00126955,삼양식품,003230,20230814
93387,00341916,오스템임플란트,048260,20230814
93388,00828497,한미약품,128940,20230814
93432,00193009,KH 필룩스,033180,20231108
93439,00133706,한국제지,027970,20231110
93448,00145437,아센디오,012170,20231113
93449,01275665,리메드,302550,20231113
93450,01775952,한국제13호스팩,464440,20231113
93454,00384948,대유,290380,20231201
93459,00255619,강원랜드,035250,20231206
93460,00670085,엘아이에스,138690,20231206
93461,01402995,케이엔에스,432470,20231206
93462,00659161,싸이맥스,160980,20231206
93472,00138516,아남전자,008700,20240102
93473,00260611,웰킵스하이텍,043590,20240102
93474,00318316,대아티아이,045390,20240102
93475,00158316,NICE,034310,20240102
93476,00260408,팜스코,036580,20240102
93477,00577016,수산아이앤티,050960,20240102
93478,00583424,아모레퍼시픽,090430,20240102
93479,01535257,엔에이치기업인수목적19호,380440,20240102
93480,01064069,토박스코리아,215480,20240102
93481,00523176,비엘헬스케어,086220,20240102
93482,00155212,포스코DX,022100,20240102
93517,01251595,압타바이오,293780,20240220
93558,01494154,지니너스,389030,20230918
93560,00243988,에스케이브로드밴드,033630,20230919
93561,01021639,나라셀라,405920,20230919
93582,00173661,에스지신성건설,001970,20230330
93583,00112378,KR모터스,000040,20230331
93584,00103547,우진비앤지,018620,20230331
93585,00113997,롯데에너지머티리얼즈,020150,20230331
93586,00144012,원풍,008370,20230331
93587,00173032,동화기업,025900,20230331
93588,00185046,SM C&C,048550,20230331
93589,00480455,STX엔진,077970,20230331
93590,00228350,신화인터텍,056700,20230331
93612,00123143,보령,003850,20230814
93650,00428729,대호에이엘,069460,20230823
93651,00520610,씨큐브,101240,20230823
93671,00990396,뿌리깊은나무들,266170,20231113
93672,01135084,에스와이스틸텍,365330,20231113
93673,00609634,아이엠,101390,20231206
93680,00683007,엑스큐어,070300,20231207
93684,00965813,미투온,201490,20231207
93685,00163682,메리츠증권,008560,20231208
93689,00104722,국제약품,002720,20240103
93690,00130587,서울전자통신,027040,20240103
93691,00115977,아이에스동서,010780,20240103
93692,00133751,세명전기,017510,20240103
93693,00589127,KEC,092220,20240103
93694,00137234,모베이스전자,012860,20240103
93695,00255433,라온시큐어,042510,20240103
93696,00260745,SCI평가정보,036120,20240103
93697,00265421,인지디스플레,037330,20240103
93698,00298447,아모텍,052710,20240103
93699,00389970,다날,064260,20240103
93700,00492894,젬백스,082270,20240103
93701,00602172,와이엠티,251370,20240103
93702,01201970,클리노믹스,352770,20240103
93703,01276327,위지윅스튜디오,299900,20240103
93704,01284751,시지트로닉스,429270,20240103
93705,01318933,지니틱스,303030,20240103
93706,00812362,디에스앤엘,141020,20240103
93731,00305570,서울리거,043710,20240219
93771,00390055,종근당바이오,063160,20240220
93786,00706715,미원홀딩스,107590,20230331
93787,00299464,초록뱀미디어,047820,20230331
93788,00361594,DMS,068790,20230331
93789,01596425,SK스퀘어,402340,20230331
93790,00363592,한컴위드,054920,20230331
93791,00370006,iMBC,052220,20230331
93792,01116344,이비테크,208850,20230331
93793,00476498,컴투스,078340,20230331
93794,00488402,서울바이오시스,092190,20230331
93795,00535481,에스와이,109610,20230331
93796,00536541,에코프로,086520,20230331
93797,00541437,코렌텍,104540,20230331
93828,00995993,DXVX,180400,20230821
93860,00367695,DGP,060900,20230612
93872,01335453,오하임앤컴퍼니,309930,20230914
93874,01540453,에이직랜드,445090,20231113
93884,00178790,동양이엔피,079960,20231116
93889,00911229,라온테크,232680,20231117
93893,00106313,금호건설,002990,20231219
93897,00153621,참엔지니어링,009310,20231219
93900,00169215,에너토크,019990,20231226
93901,00390365,토비스,051360,20231226
93918,00131939,선도전기,007610,20240104
93922,00475985,시너지이노베이션,048870,20240213
93927,00256502,에이텍,045660,20240213
93987,00156600,한주라이트메탈,198940,20231005
93990,00527491,하이드로리튬,101670,20240220
93994,01584183,퀄리타스반도체,432720,20240221
93999,01309421,제이엔비,452160,20240221
94002,00365934,코세스,089890,20240221
94010,00111111,대양금속,009190,20240221
94011,01181807,까스텔바작,308100,20230331
94012,01358463,현대무벡스,319400,20230331
94013,01534577,청담글로벌,362320,20230331
94014,01616482,신한제10호스팩,418210,20230331
94050,00755739,파인테크닉스,106240,20230913
94051,00204208,마니커,027740,20230915
94052,00205687,더라미,032860,20230915
94053,01047169,지란지교시큐리티,208350,20230915
94054,00828789,대성산업,128820,20231020
94055,00402989,코스온,069110,20231020
94056,01112700,에스엘에스바이오,246250,20231020
94093,00181934,플랜텍,051310,20230922
94095,00104120,광진실업,026910,20231004
94096,00125576,체시스,033250,20231004
94097,01203376,유비쿼스,264450,20231004
94098,01602638,한싹,430690,20231004
94101,00123718,부광약품,003000,20231120
94102,01472930,오브젠,417860,20231120
94103,01226270,스톰테크,352090,20231120
94104,00229021,인성정보,033230,20231120
94107,00108001,남화토건,091590,20231120
94119,00249502,골드앤에스,035290,20231229
94120,00145880,현대제철,004020,20231229
94121,00413046,셀트리온,068270,20231229
94122,00351454,엑서지21,043090,20231229
94123,00480756,이트론,096040,20231229
94124,01365384,이성씨엔아이,379390,20231229
94125,00608699,탑코미디어,134580,20231229
94126,01276026,지놈앤컴퍼니,314130,20231229
94130,01591262,디비금융제10호기업인수목적,404950,20240104
94131,00753643,주성코퍼레이션,109070,20240104
94132,00607496,한빛레이저,452190,20240104
94135,00427483,대웅제약,069620,20240104
94144,00129420,까뮤이앤씨,013700,20240105
94149,00259590,바른손이앤에이,035620,20240214
94150,01036367,스피어파워,203690,20240214
94163,00855163,미원화학,134380,20230322
94164,00128111,포스코엠텍,009520,20230322
94196,00331016,에프앤가이드,064850,20231005
94197,00572905,ISC,095340,20231005
94198,00814786,티엔엔터테인먼트,131100,20231005
94204,00788737,이퓨쳐,134060,20230227
94231,00584362,케이엑스넥스지,081970,20230403
94252,01023822,메디젠휴먼케어,236340,20230602
94254,00169048,HLB글로벌,003580,20230630
94255,00122205,바른손,018700,20230630
94256,00372688,티사이언티픽,057680,20230630
94257,00229030,알멕,354320,20230630
94258,00125521,에스엘,005850,20230704
94259,01363818,롯데리츠,330590,20230704
94260,01109937,티앤알바이오팹,246710,20230704
94266,00965512,라온텍,418420,20230706
94311,01222113,인스웨이브시스템즈,450520,20231004
94327,01390344,HD현대중공업,329180,20230417
94328,00441304,가온그룹,078890,20230417
94329,00619507,와이씨켐,112290,20230417
94355,01267958,프로티아,303360,20231115
94356,01156795,프로젠,296160,20231115
94357,01497124,캡스톤파트너스,452300,20231115
94359,00269852,폴라리스오피스,041020,20231115
94381,00118026,동원산업,006040,20240214
94388,00115612,동부건설,005960,20230323
94389,00109310,대동기어,008830,20230323
94390,00150536,진양제약,007370,20230323
94391,00135917,한화손해보험,000370,20230323
94392,00472890,동국알앤에스,075970,20230323
94393,00156691,한국공항,005430,20230323
94394,00664853,제이씨케미칼,137950,20230323
94395,00191588,삼원강재,023000,20230323
94396,01060814,삼양패키징,272550,20230323
94447,01205851,HD현대일렉트릭,267260,20230428
94448,00675594,디티앤씨,187220,20230428
94449,00957568,에스엘에너지,214310,20230428
94450,01576713,엔에이치기업인수목적22호,396770,20230428
94451,01012640,슈어소프트테크,298830,20230428
94452,00965318,이노시뮬레이션,274400,20230706
94453,01760640,교보14호스팩,456490,20230706
94456,00552859,HLB테라퓨틱스,115450,20230710
94465,00456218,모두투어,080160,20230713
94494,01579020,아이엠지티,456570,20230719
94495,01593668,센서뷰,321370,20230719
94564,01089855,맘스터치앤컴퍼니,220630,20240214
94588,00813389,베셀,177350,20230303
94594,00857480,사람인,143240,20230419
94595,01332137,노보믹스,283100,20230419
94596,00480367,SK오션플랜트,100090,20230419
94599,00127255,삼영,003720,20230424
94600,00146542,일정실업,008500,20230424
94601,01186404,디앤씨미디어,263720,20230424
94642,00531917,톱텍,108230,20230410
94643,00596677,매커스,093520,20230410
94711,01406265,와이랩,432430,20230720
94718,01450105,미래에셋대우기업인수목적5호,353490,20230517
94719,01134216,트루엔,417790,20230517
94720,01693922,키움제8호스팩,446840,20230517
94740,00115676,KG스틸,016380,20230605
94761,01096341,넥슨게임즈,225570,20240110
94957,00357740,NHN KCP,060250,20230420
94958,01631658,대신밸런스제12호기업인수목적,426670,20230420
94959,01288410,셀바이오휴먼텍,318160,20230420
94965,01136977,마녀공장,439090,20230608
94967,00114792,동국홀딩스,001230,20230616
94968,00132211,SUN&L,002820,20230616
94969,00535746,컴투스홀딩스,063080,20230616
94982,00614593,넥스트아이,137940,20240111
95019,01030132,경남은행,192520,20230425
95027,01215618,와이엠텍,273640,20230425
95053,00349811,씨티프라퍼티,052300,20231103
95062,00134176,세우글로벌,013000,20231122
95066,00910947,바다로19호선박투자회사,155900,20231124
95067,00800084,씨엑스아이,900120,20231124
95068,01219155,네오크레마,311390,20231124
95069,01505469,디비금융제9호기업인수목적,367360,20231124
95202,01047707,바이오로그디바이스,208710,20240116
95228,00195229,휠라홀딩스,081660,20240216
95229,00110750,리더스 기술투자,019570,20240216
95230,00306454,한국정보인증,053300,20240216
95235,00108241,농심,004370,20230327
95236,00105466,KCC건설,021320,20230327
95237,00114552,도화엔지니어링,002150,20230327
95238,00158015,한국선재,025550,20230327
95239,00116301,NI스틸,008260,20230327
95240,00163318,모헨즈,006920,20230327
95241,00117179,디와이,013570,20230327
95242,00177320,대성미생물,036480,20230327
95243,00121570,문배철강,008420,20230327
95244,00188973,화일약품,061250,20230327
95245,00198192,한국팩키지,037230,20230327
95246,00361381,제이브이엠,054950,20230327
95247,00142865,WISCOM,024070,20230327
95248,00490151,파트론,091700,20230327
95276,00958451,한선엔지니어링,452280,20231124
95279,00130772,SBS,034120,20231128
95280,00362441,현대오토에버,307950,20231128
95281,00138747,아세아텍,050860,20231128
95282,00483735,해성옵틱스,076610,20231128
95283,01538528,에이에스텍,453860,20231128
95304,01336735,펨토바이오메드,327610,20230414
95305,00359474,제이웨이,058420,20230414
95381,00120571,롯데칠성음료,005300,20231024
95401,01109070,비피도,238200,20230712
95405,00231105,동성화인텍,033500,20230713
95406,00406037,CSA 코스믹,083660,20230713
95407,00670766,엠투아이,347890,20230713
95417,00133991,세아특수강,019440,20240124
95418,01031229,지티지웰니스,219750,20240124
95419,01030503,우진엔텍,457550,20240124
95420,01792825,대신밸런스제17호스팩,471050,20240124
95422,01250374,에스에스알,275630,20240124
95426,00260958,케이티알파,036030,20240125
95427,00867034,듀켐바이오,176750,20230904
95428,00885906,에이치와이티씨,148930,20230904
95429,00918222,엘앤케이바이오,156100,20230904
95430,01738483,대신밸런스제16호스팩,457630,20230904
95431,00364740,머큐리,100590,20240215
95432,00766106,트루윈,105550,20240216
95446,00143651,웅진,016880,20230327
95447,00563837,제로투세븐,159580,20230327
95448,00156859,다올투자증권,030210,20230327
95449,00778235,TS인베스트먼트,246690,20230327
95450,00159573,한국주철관공업,000970,20230327
95451,00990819,래몽래인,200350,20230327
95452,01207716,앱코,129890,20230327
95453,00172228,엔케이,085310,20230327
95454,00759513,LX하우시스,108670,20230327
95455,00852087,시디즈,134790,20230327
95456,01042775,HL만도,204320,20230327
95457,01350869,우리금융지주,316140,20230327
95470,00204642,티비씨,033830,20230427
95471,00163512,한진,002320,20230427
95472,01493535,모비데이즈,363260,20230427
95473,00180795,인팩,023810,20230427
95482,00110884,엠젠솔루션,032790,20230516
95483,00524786,비엠티,086670,20230516
95484,00646732,진양홀딩스,100250,20230516
95485,01335578,애니플러스,310200,20230516
95486,00904672,넷마블,251270,20230516
95487,00125664,삼미금속,012210,20230516
95497,00609315,멜파스,096640,20230828
95513,01680131,아이오바이오,447690,20230227
95571,00564562,엠씨넥스,097520,20230227
95605,00159810,카프로,006380,20230726
95606,01622720,KB스타리츠,432320,20230726
95607,00874797,길교이앤씨,456700,20230726
95609,01725160,한화플러스제4호스팩,455310,20231025
95639,00615723,아이윈플러스,123010,20240125
95640,01575839,플라즈맵,405000,20240125
95641,01526949,하이제6호기업인수목적,377400,20240125
95642,01492688,드림인사이트,362990,20240125
95646,00430089,삼보오토,070080,20240125
95649,00585538,에스에너지,095910,20240129
95650,01029394,에코마케팅,230360,20240129
95651,01257872,에스퓨얼셀,288620,20240129
95652,00398701,엘앤에프,066970,20240129
95665,00250137,와이어블,065530,20240216
95675,00907013,한국ANKOR유전,152550,20230427
95676,00960641,한국패러랠,168490,20230427
95677,01436479,토마토시스템,393210,20230427
95678,00105040,뉴인텍,012340,20230502
95679,00118044,동원수산,030720,20230502
95680,00147772,정원엔시스,045510,20230502
95681,00152437,케이프,064820,20230502
95682,00204226,소프트센,032680,20230502
95683,00226547,오상자이엘,053980,20230502
95684,00243067,부방,014470,20230502
95706,00303192,디에이피,066900,20231205
95707,00353762,키이스트,054780,20231208
95713,00173999,유성티엔에스,024800,20240207
95714,00412597,현대홈쇼핑,057050,20240207
95715,01416642,다보링크,340360,20240207
95720,00569691,디엔에프,092070,20240215
95773,00145446,이건산업,008250,20230530
95774,00184889,이건홀딩스,039020,20230530
95775,00348292,한빛소프트,047080,20230530
95776,00373021,테라사이언스,073640,20230530
95869,00862312,포스뱅크,105760,20240129
95882,00149345,조흥,002600,20240131
95883,00201450,에스케이렌터카,068400,20240131
95894,00129013,CJ씨푸드,011150,20240219
95910,00942131,앤디포스,238090,20230406
95911,00115694,DB금융투자,016610,20230406
95912,01700374,하나27호스팩,448370,20230406
95913,01701328,IBKS제22호스팩,448760,20230406
95919,00578130,아퓨어스,149300,20230502
95920,00978075,렌딩머신,179720,20230502
95921,00264671,세중,039310,20230502
95922,01060735,로지스몬,223220,20230502
95923,00356389,프럼파스트,035200,20230502
95924,00365590,HLB생명과학,067630,20230502
95925,01190780,파워풀엑스,266870,20230502
95926,00366137,KG ETS,151860,20230502
95927,00657756,무송지오씨,135160,20230502
95928,00418379,자연과환경,043910,20230502
95929,00475718,이엠앤아이,083470,20230502
95930,00526951,이엠코리아,095190,20230502
95966,01397903,엔젠바이오,354200,20230227
96016,00309503,한국항공우주,047810,20230309
96060,00356927,에이디칩스,054630,20231030
96061,01722437,한화갤러리아,452260,20231030
96062,01023318,센코,347000,20231030
96102,00230814,휴림에이텍,078590,20230831
96103,01596665,한국제10호기업인수목적,409570,20230831
96104,01514005,크라우드웍스,355390,20230831
96117,00137252,사조동아원,008040,20231222
96121,00495554,연이비앤티,090740,20231228
96136,00309460,HB인베스트먼트,440290,20240220
96141,00606770,참좋은여행,094850,20240220
96153,00652007,메카로,241770,20230502
96154,00769158,케이엔제이,272110,20230502
96155,00808068,협진,138360,20230502
96156,00874803,AP위성,211270,20230502
96157,00925374,윤성에프앤씨,372170,20230502
96158,01108248,지노믹트리,228760,20230502
96159,01307335,공구우먼,366030,20230502
96160,01407158,모코엠시스,333050,20230502
96186,00757816,모다,149940,20240220
96193,01263527,카이노스메드,284620,20240220
96202,00102113,경인양행,012610,20230227
96237,00532059,그린생명과학,114450,20230619
96238,00132868,성안,011300,20230619
96239,00596260,투비소프트,079970,20230619
96240,00219574,코스맥스비티아이,044820,20230619
96248,01229240,가이아코퍼레이션,296520,20230621
96260,00105855,엘에스일렉트릭,010120,20230331
96288,00145598,이연제약,102460,20230802
96289,00971090,어스앤에어로스페이스,263540,20230802
96290,01075126,커머스마이너,223310,20230802
96294,00454399,이상네트웍스,080010,20231006
96295,00458562,에이티세미콘,089530,20231006
96296,00542074,나노캠텍,091970,20231006
96297,01468061,레뷰코퍼레이션,443250,20231006
96312,01476219,코스텍시스,355150,20231123
96323,00172079,HLB파나진,046210,20230911
96328,01043853,베노티앤알,206400,20230919
96330,00409672,티비에이치글로벌,084870,20230922
96338,00306870,손오공,066910,20240201
96339,00425254,나우코스,257990,20240201
96340,00627029,ITX-AI,099520,20240201
96341,01018617,메디쎄이,200580,20240201
96342,00664048,우리넷,115440,20240201
96343,01128622,줌인터넷,239340,20240201
96344,01719105,신한제11호스팩,452980,20240201
96345,01652970,하나금융23호기업인수목적,427950,20240201
96372,01009789,코스맥스,192820,20230626
96373,00442154,제이엔케이히터,126880,20230626
96374,00591441,어보브반도체,102120,20230626
96396,00453284,교촌에프앤비,339770,20230515
96412,00410739,피에이치씨,057880,20230306
96484,00863038,윌링스,313760,20240223
96510,01158632,진코스텍,250030,20240222
96524,00138057,써니전자,004770,20240222
96526,00162081,한국투자파트너스,019560,20240311
96543,00363510,소니드,060230,20231026
96582,01053540,퓨쳐켐,220100,20240222
96588,00547510,툴젠,199800,20230627
96589,01168684,스튜디오드래곤,253450,20230627
96593,01182444,셀리버리,268600,20230714
96666,00605328,씨앤지하이테크,264660,20240226
96742,00127802,삼익THK,004380,20240228
96754,00109693,DL,000210,20230502
96781,00372253,연우,115960,20240306
96796,00140168,HS애드,035000,20240315
96797,00444329,위메이드,112040,20240315
96798,00516246,알에프세미,096610,20240315
96799,00361008,한화엔진,082740,20240315
96800,00585608,커넥트웨이브,119860,20240315
96801,01316245,효성중공업,298040,20240315
96802,01325979,세아제강,306200,20240315
96817,00598198,컴퍼니케이,307930,20240228
96846,00355089,토탈소프트,045340,20240222
96848,00132725,성보화학,003080,20240222
96863,01140837,이지트로닉스,377330,20240222
96916,00117267,동양생명,082640,20240304
96917,00369213,폴라리스AI,039980,20240304
96918,00409681,아스트,067390,20240304
96919,00537337,앤씨앤,092600,20240304
96920,00128971,디엘건설,001880,20240304
96921,00674498,골프존뉴딘홀딩스,121440,20240304
96922,00677334,아하,102950,20240304
96923,01046391,싸이토젠,217330,20240304
96924,01276901,엔피,291230,20240304
96925,01797440,SK증권제11호스팩,472230,20240304
96941,01406618,비올,335890,20240226
96951,01586455,꿈비,407400,20240226
97022,00128607,삼천리자전거,024950,20240229
97067,00426068,아이에스이커머스,069920,20240307
97068,00468374,원익QnC,074600,20240307
97069,00672603,케이엔알시스템,199430,20240307
97075,00689418,지유온,111820,20240318
97089,01760738,OCI,456040,20240110
97139,00108746,KIB플러그에너지,015590,20240227
97162,00260569,유니셈,036200,20240227
97167,00536329,노블엠앤비,106520,20240228
97194,01669226,한화리츠,451800,20231127
97195,00642541,디엔에이링크,127120,20231127
97196,00977641,하이로닉,149980,20231127
97197,00370255,테크엘,064520,20231130
97198,00129235,삼화왕관,004450,20231205
97208,00138303,쌍용정보통신,010280,20240226
97215,01302853,아이씨에이치,368600,20240226
97230,00111689,대우부품,009320,20240228
97267,01110678,유틸렉스,263050,20231114
97278,00353230,프리젠,060910,20231130
97325,00159971,KC그린홀딩스,009440,20240308
97341,01495180,파로스아이바이오,388870,20240309
97344,01357446,퓨런티어,370090,20240318
97359,00385415,일신바이오,068330,20240228
97361,00405959,스타플렉스,115570,20240228
97371,00236863,희림,037440,20240228
97389,01218299,에코아이,448280,20231121
97390,00688996,KB금융,105560,20231121
97396,01516890,이에이트,418620,20240223
97397,01493793,코셈,360350,20240223
97463,00923792,내츄럴엔도텍,168330,20231206
97473,01042711,글로벌텍스프리,204620,20231215
97485,01062177,제놀루션,225220,20240226
97512,01182578,DH오토리드,290120,20240229
97513,01035289,스타리츠,204210,20240229
97514,01787072,유진스팩10호,468760,20240229
97515,01798980,유안타제15호스팩,473050,20240229
97518,00127699,유네코,064510,20230419
97533,00110431,JW신약,067290,20230512
97534,00149947,JW중외제약,001060,20230512
97535,00632304,JW홀딩스,096760,20230512
97543,00112457,대주산업,003310,20230515
97550,00104102,우리종합금융,010050,20240112
97576,00249441,씨씨에스,066790,20240305
97577,01027828,퓨릿,445180,20240305
97578,01791561,하나31호스팩,469900,20240305
97579,01800285,비엔케이제2호스팩,473370,20240305
97604,00129509,한익스프레스,014130,20240221
97606,00161408,케이비캐피탈,021960,20240221
97608,01097906,KH 건설,226360,20240314
97610,00682992,우리벤처파트너스,298870,20240318
97631,00367710,동인기연,111380,20231121
97646,00164788,현대모비스,012330,20231228
97647,00155948,코웰패션,033290,20231228
97658,00137915,에스엠코어,007820,20240223
97677,00479787,인텍플러스,064290,20240227
97678,00369569,비케이홀딩스,050090,20240227
97684,01412725,두산퓨얼셀,336260,20240227
97686,00117744,메리츠화재해상보험,000060,20231129
97692,00104786,미래아이앤지,007120,20240228
97697,00397243,티엔아이,066350,20240228
97698,00611912,아모그린텍,125210,20240228
97741,00101433,경농,002100,20240226
97764,00318662,CNT85,056730,20240305
97765,00829380,피제이메탈,128660,20240305
97771,00255105,케이바이오,038530,20240307
97801,00103130,플레이그램,009810,20240208
97833,00876209,미래엔에듀파트너,208890,20240305
97854,00109806,삼일씨엔에스,004440,20240312
97874,00414540,대주이엔티,114920,20240318
97875,01226410,씨앤씨인터내셔널,352480,20240318
97881,00166333,화신테크,086250,20240228
97883,00149266,CNH,023460,20240228
97895,00469799,이엔플러스,074610,20231228
97896,00411808,제이오,418550,20231228
97897,00592653,유비벨록스,089850,20231228
97898,01717170,상상인제4호스팩,452670,20231228
97899,00125974,삼부토건,001470,20231228
97917,01011395,레몬,294140,20240223
97918,01293953,싸이버원,356890,20240223
97919,00692254,아이패밀리에스씨,114840,20240223
97920,01288827,HPSP,403870,20240223
97924,00137207,유니켐,011330,20240223
97928,00351995,지에스이,053050,20240226
97964,00109824,대림통상,006570,20240228
98012,01462605,지투파워,388050,20240226
98075,00957373,펨트론,168360,20240226
98118,00101044,에이프로젠바이오로직스,003060,20231016
98119,00353018,파나케이아,058530,20231016
98120,00141273,웰바이오텍,010600,20231016
98153,01513699,포바이포,389140,20230517
98158,00126201,삼성공조,006660,20230526
98159,00760999,상신전자,263810,20230526
98160,01359815,윈텍,320000,20230526
98163,00271501,코아시아,045970,20230601
98164,00660121,디에이테크놀로지,196490,20230601
98165,01031502,코아시아씨엠,196450,20230601
98168,00246620,케이엘넷,039420,20240213
98176,00263140,휴스토리,046400,20240226
98202,01806951,폰드그룹,472850,20240227
98226,00916516,흥국에프엔비,189980,20231024
98238,00111014,애큐온저축은행,007640,20230927
98245,00157399,한솔테크닉스,004710,20231103
98250,01337017,이앤에치,341310,20240226
98262,00604028,피코그램,376180,20240226
98263,01034730,크로넥스,215570,20240226
98303,01116502,와이더플래닛,321820,20230629
98304,01113499,시큐센,232830,20230629
98311,00373571,룽투코리아,060240,20240226
98331,00133858,세방전지,004490,20230317
98332,00150439,진양산업,003780,20230317
98333,00159786,유니드,014830,20230317
98334,01690235,유안타제12호스팩,446150,20230317
98354,00138206,쌍용건설,012650,20230810
98401,00406392,엔에스쇼핑,138250,20230419
98405,00816933,진영,285800,20230601
98411,01705625,하이제8호스팩,450050,20230622
98418,00874937,탑선,180060,20240226
98419,00446479,신비앤텍,070480,20240226
98421,01685251,컨텍,451760,20240226
98426,00638487,파수,150900,20240226
98433,00151128,모토닉,009680,20240227
98434,01190568,에이피알,278470,20240227
98452,00642897,브레인즈컴퍼니,099390,20230224
98463,00359395,헬릭스미스,084990,20240215
98464,01632851,아이비케이에스제19호기업인수목적,426550,20240215
98465,00618401,크루셜텍,114120,20240215
98466,01381391,에스피소프트,443670,20240215
98476,00101257,경남기업,000800,20240103
98484,00377018,기가레인,049080,20240115
98485,01299106,우듬지팜,403490,20240115
98486,00393469,녹원씨엔아이,065560,20240116
98487,01118643,로보쓰리에이아이앤로보틱스,238500,20240116
98498,00187725,코콤,015710,20240222
98542,01702017,유니드비티플러스,446070,20230703
98543,00533191,비보존 제약,082800,20230703
98544,00556907,에이스테크,088800,20230703
98545,00913689,세경하이테크,148150,20230703
98546,01080687,아우딘퓨쳐스,227610,20230703
98576,00104810,대명소노시즌,007720,20230901
98577,00146214,일성신약,003120,20230901
98578,01237434,플리토,300080,20230901
98579,01290132,에이아이더뉴트리진,311960,20230901
98580,01688346,유안타제11호스팩,444920,20230901
98586,00113535,대한해운,005880,20240311
98591,00266961,NAVER,035420,20240311
98596,01188378,시스웍,269620,20240312
98642,00890388,지성이씨에스,138290,20240227
98646,00578538,티피씨글로벌,130740,20240227
98715,00164876,케이비증권,003450,20240216
98729,00945208,THE MIDONG,161570,20240226
98734,00610861,코스텍시스템,169670,20240226
98755,00144818,유유제약,000220,20230302
98756,00162461,한화솔루션,009830,20230302
98757,01573284,코닉오토메이션,391710,20230302
98758,01419384,하나금융16호기업인수목적,343510,20230302
98759,01700921,삼성스팩8호,448740,20230302
98771,00146436,엔브이에이치코리아,067570,20230503
98772,00160588,한화,000880,20230503
98773,00531865,유니테크노,241690,20230503
98774,00623184,휴림네트웍스,192410,20230503
98777,01762569,이수스페셜티케미컬,457190,20230704
98786,00374738,위세아이텍,065370,20230712
98787,01731453,DB금융스팩11호,456440,20230712
98802,01182259,알피바이오,314140,20240227
98808,00115931,디오,039840,20230328
98809,00122694,범양건영,002410,20230328
98810,00158307,롯데하이마트,071840,20230328
98811,00141556,오로라,039830,20230328
98812,00544452,이리츠코크렙,088260,20230328
98813,00405719,아이크래프트,052460,20230328
98814,01386916,SK아이이테크놀로지,361610,20230328
98815,00455875,와토스코리아,079000,20230328
98816,00602279,그린플러스,186230,20230328
98817,00624749,에스피시스템스,317830,20230328
98818,01343665,RF머트리얼즈,327260,20230328
98821,00547583,하나금융지주,086790,20230922
98830,00261054,EG,037370,20231108
98846,00561866,락앤락,115390,20230918
98847,00326731,바이오니아,064550,20230918
98848,00990563,피엔아이컴퍼니,242350,20230918
98849,01514528,신한제7호기업인수목적,366330,20230918
98850,01512575,코어라인소프트,384470,20230918
98852,01118139,타스컴,336040,20240315
98857,00149655,삼성물산,028260,20240318
98858,00606293,나이스디앤비,130580,20240318
98859,01712485,코오롱모빌리티그룹,450140,20240318
98860,00809429,뉴온,123840,20240318
98861,01311310,지아이텍,382480,20240318
98878,00160302,코스모화학,005420,20240227
98936,01264872,이노뎁,303530,20240223
98983,00102858,고려아연,010130,20230320
98984,00126478,삼성중공업,010140,20230320
98985,01042979,휴마시스,205470,20230320
98986,00145862,인천도시가스,034590,20230320
98987,00154462,아모레퍼시픽그룹,002790,20230320
98988,00858364,BNK금융지주,138930,20230320
99004,00956930,동아에스티,170900,20230717
99008,00205003,좋은사람들,033340,20230817
99009,00356839,메디콕스,054180,20230817
99010,00989664,코아스템켐온,166480,20230817
99011,01318261,더블유에스아이,299170,20230817
99012,00550082,빅텐츠,210120,20230817
99018,01169498,젬,248020,20240227
99023,01437858,진시스템,363250,20240227
99056,01203507,에스엠비나,299670,20231013
99057,00440712,리튬포어스,073570,20231013
99058,01352575,바이오텐,289170,20231013
99059,00161693,한샘,009240,20231017
99060,00147994,새로닉스,042600,20231017
99061,01524507,핀텔,291810,20231017
99062,00104519,국보,001140,20231018
99071,00260657,오상헬스케어,036220,20240313
99092,01765265,동국제강,460860,20230717
99106,00117276,네이처셀,007390,20231214
99110,00136642,엠벤처투자,019590,20240205
99111,00232089,바이온,032980,20240205
99112,00346610,이노시스,056090,20240205
99166,00660750,하나머티리얼즈,166090,20240223
99173,00983934,아이스크림에듀,289010,20240228
99179,00154426,아이에이치큐,003560,20231024
99180,01003040,케이사인,192250,20231024
99181,01242241,샌즈랩,411080,20231024
99182,00302078,엠피씨플러스,050540,20231024
99187,00166500,화천기계,010660,20231024
99241,00350048,오성첨단소재,052420,20240227
99258,01398151,밸로프,331520,20240227
99290,00336817,HLB제약,047920,20240313
99329,00426086,티케이지휴켐스,069260,20230726
99337,00661847,화인베스틸,133820,20231213
99398,01135941,원익IPS,240810,20240219
99409,01391103,브랜드엑스코퍼레이션,337930,20240305
99470,01105153,두산로보틱스,454910,20240227
99471,00583026,율호,072770,20240227
99494,00445841,MDS테크,086960,20230410
99510,00129411,삼환기업,000360,20231208
99520,00173351,삼진,032750,20231213
99636,01221947,비엔에프머티리얼즈,271780,20240308
99640,00296324,큐로홀딩스,051780,20240219
99641,00346407,큐로컴,040350,20240219
99642,01515864,넥스트칩,396270,20240219
99643,01513404,하나머스트7호기업인수목적,372290,20240219
